Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
126.50549863251142,0,384.98524185803035,0,0,0,0,0,0,0,0,0,0,0.0,27.4562,27.4562,20.8492,0.0,0,1.00000384133002,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
93.68453048726082,0,27.803716333000068,0,0,0,0,0,0,0,0,0,0,0.0,30.7177,30.7177,0.0,0.0,0,1.00000384133002,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
104.81312611546184,0,37.56317510147665,0,0,0,0,0,0,0,0,0,0,0.0,27.4044,27.4044,0.0,0.0,0,1.00000384133002,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
93.50784579171574,0,25.042116734317766,0,0,0,0,0,0,0,0,0,0,0.0,71.4146,71.4146,0.0,0.0,0,1.00000384133002,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
243.67689067133026,0,689.1579873856539,0,0,0,0,0,0,0,0,0,0,0.0,62.139,62.139,0.0,0.0,0,1.00000384133002,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
212.02703172468824,0,150.2527004059066,0,0,0,0,0,0,0,0,0,0,0.0,74.8669,74.8669,0.0,0.0,0,1.00000384133002,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
255.45655959507496,0,503.9677218910401,0,0,0,0,0,0,0,0,0,0,0.0,134.546,134.546,0.0,0.0,0,1.00000384133002,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
459.08984783840805,0,906.6662727522108,0,0,0,0,0,0,0,0,0,0,0.0,135.94,135.94,0.0,0.0,0,1.00000384133002,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
463.84653814655803,0,986.0640605181301,0,0,0,0,0,0,0,0,0,0,0.919229,141.866,140.946,0.0,0.0,0,1.00000384133002,0,0,0,0,0.919229,0.0,0.919229,0.0,0,0,0,0
484.0658645885824,0,928.6055029907826,0,0,0,0,0,0,0,0,0,0,4.24707,169.022,161.785,0.0,2.98969,0,0.96971495410571,0,0,0,0,4.24707,0.0,4.24707,0.0,0,0,0,0
576.725735107377,0,951.7227398452079,0,0,0,0,0,0,0,0,0,0,27.6932,180.38,154.684,0.0,0.0,0,0.98789404843533,0,0,0,0,27.6932,1.9976,25.6956,0.0,0,0,0,0
615.4811736833637,0,881.2376929656828,0,0,0,0,0,0,0,0,0,0,6.02735,172.257,161.785,0.0,4.4448,0,0.942866938248699,0,0,0,0,6.02735,0.0,6.02735,0.0,0,0,0,0
