Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
556.5468758368478,0,434.88010467010685,0,0,0,0,0,0,0,0,0,0,1.97153,160.696,158.725,0.0,0.0,0,0.922859458029056,0,0,0,0,1.97153,0.0,1.97153,0.0,0,0,0,0
548.318936749987,0,420.2426129334882,0,0,0,0,0,0,0,0,0,0,4.19378,159.551,155.357,0.0,0.0,0,0.922859458029056,0,0,0,0,4.19378,0.0,4.19378,0.0,0,0,0,0
544.4090567755309,0,388.594738573141,0,0,0,0,0,0,0,0,0,0,0.079773,165.258,165.178,0.0,0.0,0,0.922859458029056,0,0,0,0,0.079773,0.0,0.079773,0.0,0,0,0,0
563.8828979148088,0,468.1210671423666,0,0,0,0,0,0,0,0,0,0,0.0,156.555,156.555,0.0,0.0,0,0.922859458029056,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
534.1868762413741,0,444.7524743804393,0,0,0,0,0,0,0,0,0,0,0.0,242.145,190.208,0.0,51.9364,0,0.742750353791611,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
826.232682919012,0,427.71014690914967,0,0,0,0,0,0,0,0,0,0,0.0,220.554,190.208,0.0,30.3459,0,0.637515224133765,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
752.5629268850204,0,552.1487955272687,0,0,0,0,0,0,0,0,0,0,0.0,219.628,190.208,0.0,29.4198,0,0.535491749793313,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
749.4029905847667,0,510.8241588284611,0,0,0,0,0,0,0,0,0,0,0.0,272.991,190.208,0.0,82.7827,0,0.248413813733853,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
931.4848175454792,0,452.51396820555505,0,0,0,0,0,0,0,0,0,0,0.0,204.169,190.208,0.0,13.9608,0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
696.6545783569186,0,518.570661084525,0,0,0,0,0,0,0,0,0,0,0.0,150.468,150.468,39.7406,0.0,0,0.323834788768739,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
513.4177329310062,0,694.973294421644,0,0,0,0,0,0,0,0,0,0,0.0,151.789,151.789,38.4198,0.0,0,0.443553596347194,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
517.9246935043468,0,678.2694304773224,0,0,0,0,0,0,0,0,0,0,0.0,104.426,104.426,85.7828,0.0,0,0.710860621719929,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
356.3153004008492,0,618.6088427362954,0,0,0,0,0,0,0,0,0,0,0.0,101.819,101.819,88.3895,0.0,0,0.986287185100812,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
347.4207975625968,0,893.0410970097352,0,0,0,0,0,0,0,0,0,0,0.0,100.411,100.411,4.40054,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
342.61684954013066,0,759.0990245189524,0,0,0,0,0,0,0,0,0,0,0.0,99.7259,99.7259,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
340.2791444647607,0,752.6474663770915,0,0,0,0,0,0,0,0,0,0,0.0,103.041,103.041,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
351.5895775260139,0,732.1626931877183,0,0,0,0,0,0,0,0,0,0,0.0,163.888,163.888,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
559.207600864907,0,695.7384733367863,0,0,0,0,0,0,0,0,0,0,0.0,180.787,180.787,0.0,0.0,0,1.00000164363118,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
616.8699947627913,0,710.270339428092,0,0,0,0,0,0,0,0,0,0,0.0,247.7,190.208,0.0,57.4912,0,0.800629182014073,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
845.1866028650379,0,650.6783978398076,0,0,0,0,0,0,0,0,0,0,5.68668,167.812,167.812,22.3962,0.0,0,0.888136105810401,0,0,0,0,5.68668,5.68668,0.0,0.0,0,0,0,0
572.5992631210522,0,634.5587934769866,0,0,0,0,0,0,0,0,0,0,15.6526,220.468,190.208,0.0,14.607,0,0.837482680236486,0,0,0,0,15.6526,0.0,15.6526,0.0,0,0,0,0
752.2686635479414,0,648.2103768805322,0,0,0,0,0,0,0,0,0,0,14.9802,165.057,150.676,0.0,0.0,0,0.839349845252125,0,0,0,0,14.9802,0.5995,14.3807,0.0,0,0,0,0
563.1968606759707,0,616.2646313811305,0,0,0,0,0,0,0,0,0,0,15.8691,164.942,149.073,0.0,0.0,0,0.839349845252125,0,0,0,0,15.8691,0.0,15.8691,0.0,0,0,0,0
562.8044536491924,0,524.0581577491563,0,0,0,0,0,0,0,0,0,0,13.7153,163.119,149.404,0.0,0.0,0,0.839349845252125,0,0,0,0,13.7153,0.0,13.7153,0.0,0,0,0,0
556.5856603725048,0,521.598885546139,0,0,0,0,0,0,0,0,0,0,19.2709,160.725,141.454,0.0,0.0,0,0.839349845252125,0,0,0,0,19.2709,0.0,19.2709,0.0,0,0,0,0
