Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 3(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 3(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/03/11 19:00:00,3816.9100962089296,0.0,16748.569943011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2251809545108769,-0.21514189143868973,0.2207102717894267,0.2207102717894267,6.051971321926445,5.960084008554986,6.010529658751878,6.010529658751878,3816.9100962089296,3816.9100962089296,0.0,4241.011218009922,0.0,3816.9100962089296,4241.011218009922
2019/03/11 20:00:00,3945.659214674064,0.0,18502.411937251396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20917438238192668,-0.20094180050726,0.19277373513126003,0.19277373513126003,5.907464155535109,5.8373180621199765,5.770523216615771,5.770523216615771,3945.659214674064,3945.659214674064,0.0,4384.065794082293,0.0,3945.659214674064,4384.065794082293
2019/03/11 21:00:00,3566.4547036196254,0.0,17061.028308724664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22136939184744547,-0.21341642585994516,0.1340926944690582,0.1340926944690582,6.016586820715688,5.944716083374161,5.372510207903289,5.372510207903289,3566.4547036196254,3566.4547036196254,0.0,3962.7274484662503,0.0,3566.4547036196254,3962.7274484662503
2019/03/11 22:00:00,2526.828350243088,0.0,16281.05407077748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28081259632172795,-0.2516594177489402,-0.04189368358306558,-0.04189368358306558,6.637876367569078,6.314609510268539,5.036333910444583,5.036333910444583,2526.828350243088,2526.828350243088,0.0,2807.587055825654,0.0,2526.828350243088,2807.587055825654
2019/03/11 23:00:00,1666.4809161917733,0.0,14295.367947176224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280532538766839,-0.2881039548039261,-0.3020491858249399,-0.3020491858249399,7.237878201315198,6.724326989140508,6.895922894718723,6.895922894718723,1666.4809161917733,1666.4809161917733,0.0,1851.6454624353032,0.0,1666.4809161917733,1851.6454624353032
2019/03/12 00:00:00,767.3593612017464,0.0,9307.697283904892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3546487288361837,-0.314159134458062,-0.5214218750202824,-0.5214218750202824,7.617281390736423,7.051606605769422,10.686240103349988,10.686240103349988,767.3593612017464,767.3593612017464,0.0,852.6215124463848,0.0,767.3593612017464,852.6215124463848
2019/03/12 01:00:00,505.0947101535163,0.0,721.989072107789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18338862820144322,-0.09076257876732226,0.021396401395578413,0.021396401395578413,5.697218342818445,5.170590342449174,5.009477007822284,5.009477007822284,505.0947101535163,505.0947101535163,0.0,561.2163446150181,0.0,505.0947101535163,561.2163446150181
2019/03/12 02:00:00,581.6415261792573,0.0,882.197541230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19553340627840185,-0.09437870227938984,0.12039300052089363,0.12039300052089363,5.792778593319937,5.184459794758482,5.300236646673028,5.300236646673028,581.6415261792573,581.6415261792573,0.0,646.268362421397,0.0,581.6415261792573,646.268362421397
2019/03/12 03:00:00,505.04294727655866,0.0,812.0932555362858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20128850199165033,-0.0884332916883748,0.2148587768893101,0.2148587768893101,5.84021495570083,5.161943791279498,5.957553886971951,5.957553886971951,505.04294727655866,505.04294727655866,0.0,561.1588303072874,0.0,505.04294727655866,561.1588303072874
2019/03/12 04:00:00,779.3305037811415,0.0,1470.3292353845613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20561424097197506,-0.07542149905477392,0.3238665228564085,0.3238665228564085,5.87678178698981,5.117782772623428,7.180887391874279,7.180887391874279,779.3305037811415,779.3305037811415,0.0,865.9227819790461,0.0,779.3305037811415,865.9227819790461
2019/03/12 05:00:00,1352.4148833546376,0.0,3528.790164922948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17630360092922268,-0.031309531556568376,0.5940821283067701,0.5940821283067701,5.644315444598874,5.0202933194302375,12.398677218590308,12.398677218590308,1352.4148833546376,1352.4148833546376,0.0,1502.683203727375,0.0,1352.4148833546376,1502.683203727375
2019/03/12 06:00:00,2839.8261144410017,0.0,12174.213145550502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004619892392393851,0.1282864671156903,0.921056331706105,0.921056331706105,5.000441819593718,5.340926306872603,22.916334248381375,22.916334248381375,2839.8261144410017,2839.8261144410017,0.0,3155.36234937889,0.0,2839.8261144410017,3155.36234937889
2019/03/12 07:00:00,3064.750422928306,0.0,19193.16295450733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07138612824331585,0.2154394618464387,0.4421354735423517,0.4421354735423517,5.105513401415934,5.9627469370392845,9.078212012249509,9.078212012249509,3064.750422928306,3064.750422928306,0.0,3405.278247698118,0.0,3064.750422928306,3405.278247698118
2019/03/12 08:00:00,3404.0418117235986,0.0,18674.70755066483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2764202584782476,-0.22334120156134077,-0.09779489421223536,-0.09779489421223536,6.586880732946781,6.034816011562569,5.198060900931367,5.198060900931367,3404.0418117235986,3404.0418117235986,0.0,3782.268679692887,0.0,3404.0418117235986,3782.268679692887
2019/03/12 09:00:00,3755.0586982012483,0.0,18897.049609878377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2871081983616007,-0.24055497544166443,-0.12544171129834863,-0.12544171129834863,6.712388428798462,6.200881204569981,5.3259634819416135,5.3259634819416135,3755.0586982012483,3755.0586982012483,0.0,4172.287442445831,0.0,3755.0586982012483,4172.287442445831
2019/03/12 10:00:00,4568.591349384431,0.0,20464.580766602376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2791345634153724,-0.23741957809927172,-0.008239903724522353,-0.008239903724522353,6.618298137422997,6.169707148899278,5.001405485712326,5.001405485712326,4568.591349384431,4568.591349384431,0.0,5076.212610427146,0.0,4568.591349384431,5076.212610427146
2019/03/12 11:00:00,4974.219132031181,0.0,19341.772294054528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26166042170203146,-0.2184714111795277,0.13234433869897996,0.13234433869897996,6.421473822673519,5.990090986625717,5.362852217106422,5.362852217106422,4974.219132031181,4974.219132031181,0.0,5526.910146701313,0.0,4974.219132031181,5526.910146701313
2019/03/12 12:00:00,4589.136149193539,0.0,17525.375134878224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23040801678154516,-0.18873771569256148,0.27187426635744133,0.27187426635744133,6.101487018830753,5.738547853505082,6.534957727268349,6.534957727268349,4589.136149193539,4589.136149193539,0.0,5099.040165770599,0.0,4589.136149193539,5099.040165770599
2019/03/12 13:00:00,4843.696771549107,0.0,16728.192520304463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13938203843970765,-0.11689887515007934,0.32473654419933606,0.32473654419933606,5.40250304108595,5.283051838557711,7.192669152084534,7.192669152084534,4843.696771549107,4843.696771549107,0.0,5381.88530172123,0.0,4843.696771549107,5381.88530172123
2019/03/12 14:00:00,4491.5171071998275,0.0,17777.472984161395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16352768494281203,-0.13257180470638794,0.3067639177360076,0.3067639177360076,5.554213287074177,5.364101554254532,6.955797095378671,6.955797095378671,4491.5171071998275,4491.5171071998275,0.0,4990.574563555363,0.0,4491.5171071998275,4990.574563555363
2019/03/12 15:00:00,4352.706431752802,0.0,18897.540257296452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2068806831268389,-0.16718853061512753,0.23882494860359973,0.23882494860359973,5.887635580929299,5.579335548483414,6.183629168493127,6.183629168493127,4352.706431752802,4352.706431752802,0.0,4836.340479725335,0.0,4352.706431752802,4836.340479725335
2019/03/12 16:00:00,4709.260222362785,0.0,19086.624499701848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23956374242062553,-0.19373224349099916,0.24978282427778262,0.24978282427778262,6.190981134596257,5.7782170291547885,6.295026146672342,6.295026146672342,4709.260222362785,4709.260222362785,0.0,5232.511358180872,0.0,4709.260222362785,5232.511358180872
2019/03/12 17:00:00,4658.738506125326,0.0,18255.51551203309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23700748230757218,-0.19103347764264336,0.3032464836486057,0.3032464836486057,6.1656405263306056,5.756652554115661,6.911038776314825,6.911038776314825,4658.738506125326,4658.738506125326,0.0,5176.376117917029,0.0,4658.738506125326,5176.376117917029
2019/03/12 18:00:00,4256.761531630217,0.0,16950.302026784935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20471520437683413,-0.16170547203534708,0.353165117016155,0.353165117016155,5.8691175031017195,5.541916765813227,7.595324799863278,7.595324799863278,4256.761531630217,4256.761531630217,0.0,4729.735035144686,0.0,4256.761531630217,4729.735035144686
2019/03/12 19:00:00,4181.925445187035,0.0,16362.17033263111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13164368450934066,-0.11103646724437721,0.3374255933130009,0.3374255933130009,5.35901745844302,5.255358850976961,7.368152641148114,7.368152641148114,4181.925445187035,4181.925445187035,0.0,4646.583827985593,0.0,4181.925445187035,4646.583827985593
2019/03/12 20:00:00,4221.862469475439,0.0,15774.111731210874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13916905201072205,-0.1230349946432396,0.268703994883824,0.268703994883824,5.401272824956564,5.313567369110629,6.499263251341262,6.499263251341262,4221.862469475439,4221.862469475439,0.0,4690.958299417155,0.0,4221.862469475439,4690.958299417155
2019/03/12 21:00:00,3828.253977326671,0.0,16648.17878753119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1599445730607214,-0.14210218845247738,0.21716076189649985,0.21716076189649985,5.530165495029578,5.418380722038194,5.9782234628991375,5.9782234628991375,3828.253977326671,3828.253977326671,0.0,4253.615530362967,0.0,3828.253977326671,4253.615530362967
2019/03/12 22:00:00,2801.932625755972,0.0,15529.370362517067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23755789008678327,-0.2036734131157992,0.041813974650191967,0.041813974650191967,6.1710736300639155,5.860278535754816,5.036195769864591,5.036195769864591,2801.932625755972,2801.932625755972,0.0,3113.258473062191,0.0,2801.932625755972,3113.258473062191
2019/03/12 23:00:00,1975.072326864365,0.0,13848.600388615347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28018869271041863,-0.2417134771823429,-0.21774601332476812,-0.21774601332476812,6.630583183560873,6.212504185210008,5.983513840514277,5.983513840514277,1975.072326864365,1975.072326864365,0.0,2194.5248076270723,0.0,1975.072326864365,2194.5248076270723
2019/03/13 00:00:00,767.4170205120428,0.0,9301.553079211959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3134982834466236,-0.26927955692975253,-0.4297070462985155,-0.4297070462985155,7.042950677249294,6.505712116203711,8.85069672236527,8.85069672236527,767.4170205120428,767.4170205120428,0.0,852.6855783467141,0.0,767.4170205120428,852.6855783467141
2019/03/13 01:00:00,505.0575026867089,0.0,709.3204419064762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1260538417992406,-0.022628660661659493,0.12725942080903138,0.12725942080903138,5.3291547513416475,5.010600064877622,5.335485447212577,5.335485447212577,505.0575026867089,505.0575026867089,0.0,561.1750029852321,0.0,505.0575026867089,561.1750029852321
2019/03/13 02:00:00,581.6415342714032,0.0,882.197541230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1277536697600143,-0.01663932849680299,0.20797996546233327,0.20797996546233327,5.338098295832964,5.005731361847779,5.897111181140957,5.897111181140957,581.6415342714032,581.6415342714032,0.0,646.2683714126701,0.0,581.6415342714032,646.2683714126701
2019/03/13 03:00:00,505.0947150559083,0.0,799.5451682372081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1291384423282708,-0.013115102890726659,0.2738003420053527,0.2738003420053527,5.345472995915827,5.003560636139554,6.556850458602298,6.556850458602298,505.0947150559083,505.0947150559083,0.0,561.2163500621203,0.0,505.0947150559083,561.2163500621203
2019/03/13 04:00:00,781.1368925128954,0.0,1470.3292353845613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13204371784580213,-0.009983982729194022,0.29119651389106926,0.29119651389106926,5.361204384776386,5.002063433240821,6.761671946923954,6.761671946923954,781.1368925128954,781.1368925128954,0.0,867.9298805698838,0.0,781.1368925128954,867.9298805698838
2019/03/13 05:00:00,1352.4663945205536,0.0,3528.790164922948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10366536029695439,0.02205691024127487,0.4556955739387411,0.4556955739387411,5.22256481548834,5.010071164211311,9.33401744940663,9.33401744940663,1352.4663945205536,1352.4663945205536,0.0,1502.740438356171,0.0,1352.4663945205536,1502.740438356171
2019/03/13 06:00:00,2797.0886400540967,0.0,12113.481814646459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06133306953252494,0.184813783048145,0.7971173664335229,0.7971173664335229,5.077883143415974,5.708112960427869,18.395282254298138,18.395282254298138,2797.0886400540967,2797.0886400540967,0.0,3107.876266726774,0.0,2797.0886400540967,3107.876266726774
2019/03/13 07:00:00,3083.3951663420567,0.0,19817.126216299017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13625881150904653,0.2713067936226341,1.027876227044983,1.027876227044983,5.384652284021541,6.528537366192836,27.308018237752677,27.308018237752677,3083.3951663420567,3083.3951663420567,0.0,3425.994629268952,0.0,3083.3951663420567,3425.994629268952
2019/03/13 08:00:00,3393.792402689415,0.0,18873.467860107274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24916109931239147,-0.19943763573788312,-0.28212275216947014,-0.28212275216947014,6.2885707263967845,5.824808105618686,6.653245011077971,6.653245011077971,3393.792402689415,3393.792402689415,0.0,3770.880447432683,0.0,3393.792402689415,3770.880447432683
2019/03/13 09:00:00,3666.833942912055,0.0,20094.011444131014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.278711124382358,-0.23020593902839012,-0.10235546469890802,-0.10235546469890802,6.613376482949391,6.099551452304652,5.216973180749932,5.216973180749932,3666.833942912055,3666.833942912055,0.0,4074.2599365689503,0.0,3666.833942912055,4074.2599365689503
2019/03/13 10:00:00,4264.964779833411,0.0,21239.399335404414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2899992035513441,-0.24045457484180965,-0.02644144138427104,-0.02644144138427104,6.747165621387438,6.199876562506233,5.014473205327647,5.014473205327647,4264.964779833411,4264.964779833411,0.0,4738.8497553704565,0.0,4264.964779833411,4738.8497553704565
2019/03/13 11:00:00,4564.035250620327,0.0,19961.77555095371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748058786460118,-0.23084361019749483,0.08980152866959332,0.08980152866959332,6.568342008443793,6.105665100422897,5.166995548157743,5.166995548157743,4564.035250620327,4564.035250620327,0.0,5071.15027846703,0.0,4564.035250620327,5071.15027846703
2019/03/13 12:00:00,4260.494845265835,0.0,18329.530659760225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23722537783232917,-0.1996889308903511,0.21891992942158903,0.21891992942158903,6.167789863605421,5.826891513378314,5.994168709018794,5.994168709018794,4260.494845265835,4260.494845265835,0.0,4733.883161406482,0.0,4260.494845265835,4733.883161406482
2019/03/13 13:00:00,4432.308836926884,0.0,17192.955852526946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1494159829919779,-0.13835382485350736,0.25009961977799505,0.25009961977799505,5.4625991182057305,5.396581487536565,6.298321708727315,6.298321708727315,4432.308836926884,4432.308836926884,0.0,4924.787596585427,0.0,4432.308836926884,4924.787596585427
2019/03/13 14:00:00,4218.737315506962,0.0,17881.012927096188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17824618531882036,-0.15530208376379603,0.2401534302298146,0.2401534302298146,5.6586119472070635,5.49980349582016,6.196865747513087,6.196865747513087,4218.737315506962,4218.737315506962,0.0,4687.485906118846,0.0,4218.737315506962,4687.485906118846
2019/03/13 15:00:00,4055.1263331536584,0.0,19207.125700409542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21243181467233097,-0.18018459607566045,0.19390934401414203,0.19390934401414203,5.936002478425607,5.673034736390889,5.779642793275073,5.779642793275073,4055.1263331536584,4055.1263331536584,0.0,4505.695925726287,0.0,4055.1263331536584,4505.695925726287
2019/03/13 16:00:00,4458.381818984934,0.0,19180.132246992172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23540043215960205,-0.19896940837052757,0.18852766672388468,0.18852766672388468,6.149850019867131,5.820933226725671,5.7369023734677,5.7369023734677,4458.381818984934,4458.381818984934,0.0,4953.757576649927,0.0,4458.381818984934,4953.757576649927
2019/03/13 17:00:00,4348.838996954581,0.0,18467.5760344192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23364494169286135,-0.19520421255345716,0.24565577914476258,0.24565577914476258,6.132724846851772,5.790107087239633,6.252478709243178,6.252478709243178,4348.838996954581,4348.838996954581,0.0,4832.043329949534,0.0,4348.838996954581,4832.043329949534
2019/03/13 18:00:00,3992.7545643029916,0.0,16950.341028928695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2134058740557789,-0.17871672455411053,0.2841181889814536,0.2841181889814536,5.944622486896719,5.6620985894807205,6.6767914147228,6.6767914147228,3992.7545643029916,3992.7545643029916,0.0,4436.393960336657,0.0,3992.7545643029916,4436.393960336657
2019/03/13 19:00:00,4268.879585080992,0.0,16362.17033263111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14606888197072412,-0.13244333305572673,0.2806704845622917,0.2806704845622917,5.442086546496213,5.363395670469075,6.636213693825368,6.636213693825368,4268.879585080992,4268.879585080992,0.0,4743.19953897888,0.0,4268.879585080992,4743.19953897888
2019/03/13 20:00:00,4395.582878457683,0.0,15774.038638477283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13168345896368364,-0.117890699504471,0.25457710539904943,0.25457710539904943,5.359234601851227,5.287878263651621,6.345351380729497,6.345351380729497,4395.582878457683,4395.582878457683,0.0,4883.980976064093,0.0,4395.582878457683,4883.980976064093
2019/03/13 21:00:00,4157.123167479047,0.0,16617.350535059166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397797080412835,-0.12576907290102632,0.207724489866499,0.207724489866499,5.40480504538516,5.327668204843832,5.894904520044605,5.894904520044605,4157.123167479047,4157.123167479047,0.0,4619.025741643386,0.0,4157.123167479047,4619.025741643386
2019/03/13 22:00:00,3139.65039383038,0.0,15481.438725511012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20598280750092318,-0.17418497913667938,0.0614485482561072,0.0614485482561072,5.8799335899999505,5.628902925826864,5.078176747936311,5.078176747936311,3139.65039383038,3139.65039383038,0.0,3488.500437589311,0.0,3139.65039383038,3488.500437589311
2019/03/13 23:00:00,2219.4482167715087,0.0,13834.298692516366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24382792561147038,-0.2059117670436015,-0.18140942904012383,-0.18140942904012383,6.233863289731559,5.879325644077781,5.682229004605787,5.682229004605787,2219.4482167715087,2219.4482167715087,0.0,2466.053574190565,0.0,2219.4482167715087,2466.053574190565
2019/03/14 00:00:00,767.4442924554727,0.0,9325.408266586925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27349221049108347,-0.23439939042309405,-0.4010942575749946,-0.4010942575749946,6.553337577472519,6.1400688031040005,8.352098206415704,8.352098206415704,767.4442924554727,767.4442924554727,0.0,852.7158805060806,0.0,767.4442924554727,852.7158805060806
2019/03/14 01:00:00,504.9968463088225,0.0,686.1122046759428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08343729427616908,0.01880164004896809,0.17601172833974132,0.17601172833974132,5.144157266216737,5.0073177774858095,5.6421810094889935,5.6421810094889935,504.9968463088225,504.9968463088225,0.0,561.1076070098028,0.0,504.9968463088225,561.1076070098028
2019/03/14 02:00:00,581.6930657689746,0.0,882.197541230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08427459617648923,0.03814184224822625,0.3173494619921265,0.3173494619921265,5.14706596967288,5.030117056817218,7.093654190884351,7.093654190884351,581.6930657689746,581.6930657689746,0.0,646.3256286321939,0.0,581.6930657689746,646.3256286321939
2019/03/14 03:00:00,505.09469590407303,0.0,799.5452734060839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0753675595087367,0.059330638772958716,0.457072762156123,0.457072762156123,5.1176143196648525,5.07287984243321,9.360440030985302,9.360440030985302,505.09469590407303,505.09469590407303,0.0,561.2163287823034,0.0,505.09469590407303,561.2163287823034
2019/03/14 04:00:00,779.2786874128192,0.0,1470.3292353845613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08314999367304979,0.06433262838656163,0.5470728280309531,0.5470728280309531,5.143165913311421,5.085688784453382,11.264637799854071,11.264637799854071,779.2786874128192,779.2786874128192,0.0,865.8652082364658,0.0,779.2786874128192,865.8652082364658
2019/03/14 05:00:00,1352.4664236253307,0.0,3528.790164922948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05685776168125782,0.09601095228924303,0.7271227847242034,0.7271227847242034,5.066930383076027,5.1908979529235495,16.127413413269096,16.127413413269096,1352.4664236253307,1352.4664236253307,0.0,1502.740470694812,0.0,1352.4664236253307,1502.740470694812
2019/03/14 06:00:00,2969.6730635147283,0.0,12103.942922529264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10949535600597544,0.2628667740215903,1.102243712070944,1.102243712070944,5.2483158880436065,6.434648571025193,30.616563601618665,30.616563601618665,2969.6730635147283,2969.6730635147283,0.0,3299.6367372385866,0.0,2969.6730635147283,3299.6367372385866
2019/03/14 07:00:00,3623.210036208228,0.0,17296.218693615865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19121234406429086,0.34843931233515846,-0.08778600193889155,-0.08778600193889155,5.758072367275233,7.526009823250803,5.159580953726461,5.159580953726461,3623.210036208228,3623.210036208228,0.0,4025.788929120253,0.0,3623.210036208228,4025.788929120253
2019/03/14 08:00:00,4011.5744946743885,0.0,17493.44718817969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18477663029140992,-0.12562948451170272,-0.023781799652135734,-0.023781799652135734,5.7078278688317425,5.326940758861824,5.011707961873768,5.011707961873768,4011.5744946743885,4011.5744946743885,0.0,4457.304994082653,0.0,4011.5744946743885,4457.304994082653
2019/03/14 09:00:00,4348.1547879708205,0.0,17948.72259085159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2253766133676788,-0.17467257156928873,0.031243458795510864,0.031243458795510864,6.05380414771588,5.63243346340731,5.020207755739861,5.020207755739861,4348.1547879708205,4348.1547879708205,0.0,4831.283097745356,0.0,4348.1547879708205,4831.283097745356
2019/03/14 10:00:00,5048.417883997576,0.0,19845.27204456207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2093521973659578,-0.15916593517726318,0.14607911390498596,0.14607911390498596,5.909010528048469,5.525010500076675,5.442148541717145,5.442148541717145,5048.417883997576,5048.417883997576,0.0,5609.353204441751,0.0,5048.417883997576,5609.353204441751
2019/03/14 11:00:00,5413.455381344606,0.0,19040.91333645712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19146547547232526,-0.1409986401650881,0.29520119576675147,0.29520119576675147,5.760083968865985,5.411902122101367,6.810631672765169,6.810631672765169,5413.455381344606,5413.455381344606,0.0,6014.950423716229,0.0,5413.455381344606,6014.950423716229
2019/03/14 12:00:00,5087.972201228849,0.0,17215.783947913154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16110693978556354,-0.1121879993640084,0.4284612851366831,0.4284612851366831,5.537907992482644,5.26068581037859,8.828257520127593,8.828257520127593,5087.972201228849,5087.972201228849,0.0,5653.302445809832,0.0,5087.972201228849,5653.302445809832
2019/03/14 13:00:00,5158.0762341633545,0.0,16541.98765568135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054934233920421904,-0.01510131988773081,0.48498700176343584,0.48498700176343584,5.06247780420928,5.004720794537178,9.91361272762019,9.91361272762019,5158.0762341633545,5158.0762341633545,0.0,5731.195815737061,0.0,5158.0762341633545,5731.195815737061
2019/03/14 14:00:00,4819.636762078715,0.0,17097.61944593241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0937437598073391,-0.05035583718950235,0.48331947674068837,0.48331947674068837,5.181985232473352,5.052496443163761,9.879624006764331,9.879624006764331,4819.636762078715,4819.636762078715,0.0,5355.151957865239,0.0,4819.636762078715,5355.151957865239
