Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 4 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 4 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/07/28 01:15:00,107.3134080538858,0,158.28406769863824,0,0,0,0,0,0,0,0,0,0,0.18841932911304682,0.8752250606174883,0.8752250606174883,0.6917925677953936,0.7523705308667166,5.736054399628216,21.17056466835554,21.17056466835554,15.062524891679274,16.921309146960667,107.3134080538858,429.2536322155432,0.0,476.9484802394924,0.0,429.2536322155432,476.9484802394924
2019/07/28 01:30:00,107.26190633184166,0,158.28406769863824,0,0,0,0,0,0,0,0,0,0,0.19669166460322624,0.9050688472270498,0.9050688472270498,0.6942469593554326,0.753011851600547,5.802214220397204,22.29766135151587,22.29766135151587,15.134762053030016,16.941830953134698,107.26190633184166,429.04762532736663,0.0,476.71958369707403,0.0,429.04762532736663,476.71958369707403
2019/07/28 01:45:00,107.31340365452053,0,158.28406769863824,0,0,0,0,0,0,0,0,0,0,0.20471492631953012,0.9344320002118017,0.9344320002118017,0.6966404445137199,0.7529668261316147,5.86911513789569,23.44182571553661,23.44182571553661,15.205457250799938,16.94038959554875,107.31340365452053,429.2536146180821,0.0,476.94846068675787,0.0,429.2536146180821,476.94846068675787
2019/07/28 02:00:00,107.26190633184166,0,158.28406769863824,0,0,0,0,0,0,0,0,0,0,0.20925972129456955,0.9556934397969634,0.9556934397969634,0.6989927082046208,0.7526668756795278,5.908206142378191,24.291765044567967,24.291765044567967,15.275175962318258,16.930789781357788,107.26190633184166,429.04762532736663,0.0,476.71958369707403,0.0,429.04762532736663,476.71958369707403
2019/07/28 02:15:00,93.57010891816473,0,105.52271179909216,0,0,0,0,0,0,0,0,0,0,0.2111950216093908,0.9693675473925772,0.9693675473925772,0.7012020536313361,0.7522207266427303,5.925114636027317,24.847790116207307,24.847790116207307,15.340876285003304,16.916518055508973,93.57010891816473,374.28043567265894,0.0,415.8671507473988,0.0,374.28043567265894,415.8671507473988
2019/07/28 02:30:00,93.51861600337871,0,105.52271179909216,0,0,0,0,0,0,0,0,0,0,0.2089058229725813,0.9730141194453946,0.9730141194453946,0.7033817138450991,0.7514588295012874,5.905131130803412,24.99730001165939,24.99730001165939,15.405900308929162,16.892165663361723,93.51861600337871,374.07446401351484,0.0,415.6382933483498,0.0,374.07446401351484,415.6382933483498
2019/07/28 02:45:00,93.5701045017519,0,105.52271179909216,0,0,0,0,0,0,0,0,0,0,0.20658605471266145,0.9763356929500503,0.9763356929500503,0.7055029918706656,0.7502049758001819,5.885104534962267,25.133933602808455,25.133933602808455,15.469379515057497,16.852143061093997,93.5701045017519,374.2804180070076,0.0,415.8671311188973,0.0,374.2804180070076,415.8671311188973
2019/07/28 03:00:00,93.51861600337871,0,216.07342439749834,0,0,0,0,0,0,0,0,0,0,0.20617650908178928,0.9843094626357108,0.9843094626357108,0.7075702034863226,0.7484117990705987,5.88159231115408,25.46367546805304,25.46367546805304,15.531427553181004,16.795022460652703,93.51861600337871,374.07446401351484,0.0,415.6382933483498,0.0,374.07446401351484,415.6382933483498
2019/07/28 03:15:00,134.7484869887676,0,364.6749296557139,0,0,0,0,0,0,0,0,0,0,0.20875979446629442,1.0038275944583754,1.0038275944583754,0.7097389140645207,0.7462072498460025,5.903863821523984,26.281091865159482,26.281091865159482,15.5967202200585,16.72498664222006,134.7484869887676,538.9939479550704,0.0,598.8821643945226,0.0,538.9939479550704,598.8821643945226
2019/07/28 03:30:00,380.68351749186274,0,263.80677949773036,0,0,0,0,0,0,0,0,0,0,0.2239132545640821,1.0523863784510743,1.0523863784510743,0.7120589764795192,0.7459575262859589,6.040135085209997,28.37664431509603,28.37664431509603,15.666794103390231,16.717066365867083,380.68351749186274,1522.734069967451,0.0,1691.9267444082789,0.0,1522.734069967451,1691.9267444082789
