Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 4 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 4 THERMALZONE OFFICE WHOLEBUILDING - MD OFFICE PEOPLE 1(),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 3(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 3(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1()
2019.0,120.92982145103224,0.0,147.03292353845615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.92982145103224,483.71928580412896,0.0,537.4658731156989,0.0,483.71928580412896,537.4658731156989,0.1507228722714823,0.951733899673386,0.951733899673386,0.6723819070742026,0.5934549746233834,5.470734968528603,24.132127275926592,24.132127275926592,14.500408751602109,12.382916903153472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7496711700081201,0.7496711700081201,16.835124589242213,16.835124589242213,0.2021905909414013,0.20516331251119002,0.9469051899966046,0.9469051899966046,5.8477759961896965,5.872933395948905,23.93828252291088,23.93828252291088
2019.0,120.77508669141992,0.0,358.4903733860787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.77508669141992,483.10034676567966,0.0,536.7781630729773,0.0,483.10034676567966,536.7781630729773,0.14925781281564202,0.9589653416311559,0.9589653416311559,0.6733105422578021,0.5903758000726634,5.461619277623257,24.424143692069023,24.424143692069023,14.526929977458039,12.305785170310287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7442291900675269,0.7442291900675269,16.662323433154484,16.662323433154484,0.2008596336518895,0.20309648972925695,0.9462097002547701,0.9462097002547701,5.836632246959198,5.855403225908248,23.91043844561328,23.91043844561328
2019.0,193.4197564652086,0.0,367.58230884614034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.4197564652086,773.6790258608344,0.0,859.6433620675937,0.0,773.6790258608344,859.6433620675937,0.15070899009588365,0.9776524871646256,0.9776524871646256,0.6742551574827201,0.5872630930972285,5.47064817329256,25.188218346596173,25.188218346596173,14.553945878699409,12.228231685211668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7511587224977714,0.7511587224977714,16.88258021655153,16.88258021655153,0.20216768666226356,0.20458800369688168,0.9732247848771124,0.9732247848771124,5.8475835981921165,5.868035848720041,25.00595308450805,25.00595308450805
2019.0,217.21471225600186,0.0,367.58665250149903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.21471225600186,868.8588490240074,0.0,965.398721137786,0.0,868.8588490240074,965.398721137786,0.16515557701769734,1.0254544730507789,1.0254544730507789,0.6753304179448602,0.5846404038339954,5.565315574821682,27.203628083296792,27.203628083296792,14.584745221161825,12.16321344145733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457140913462035,0.5457140913462035,11.23328501542585,11.23328501542585,0.21664432607086814,0.22111476164652752,1.0316262782537429,1.0316262782537429,5.973567060883411,6.014244669456033,27.47009249702387,27.47009249702387
2019.0,451.2721807932119,0.0,367.58860843927243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.2721807932119,1805.0887231728475,0.0,2005.6541368587195,0.0,1805.0887231728475,2005.6541368587195,0.18018850890263166,1.074080197169358,1.074080197169358,0.676546867604389,0.5824404428004448,5.673064008496311,29.340560371381017,29.340560371381017,14.619649054510134,12.108905117959338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5001119277531074,0.5001119277531074,10.22738281213796,10.22738281213796,0.23258259950430893,0.24084968191090977,0.6738050861591761,0.6738050861591761,6.122424288465808,6.2038325812109605,14.541069066819105,14.541069066819105
2019.0,424.5865478402655,0.0,367.58230884614034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.5865478402655,1698.346191361062,0.0,1887.0513237345135,0.0,1698.346191361062,1887.0513237345135,0.18405764243541803,0.11908669240020758,0.11908669240020758,0.6776109413954625,0.5807585140782194,5.702322069383527,5.293752579996962,5.293752579996962,14.650233240346068,12.067526617990552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177727529371418,0.6177727529371418,13.006522140369896,13.006522140369896,0.23475000284252262,0.24449111337062204,0.08501991074502127,0.08501991074502127,6.1434898649442715,6.240601171789066,5.1496795817514425,5.1496795817514425
2019.0,333.26909701872484,0.0,882.197541230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.26909701872484,1333.0763880748993,0.0,1481.1959867498883,0.0,1333.0763880748993,1481.1959867498883,0.19102903309181396,0.07215235106503064,0.07215235106503064,0.6786470692797251,0.5792603063049153,5.756617291002058,5.107791142414527,5.107791142414527,14.680061267695322,12.03077135631844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508400149079731,0.508400149079731,10.403515726682784,10.403515726682784,0.2398938635608124,0.25269396483810347,0.6204503768982299,0.6204503768982299,6.194273680608234,6.325468932047613,13.076755674179708,13.076755674179708
2019.0,325.09998175173234,0.0,882.197541230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.09998175173234,1300.3999270069294,0.0,1444.8888077854772,0.0,1300.3999270069294,1444.8888077854772,0.22877041260739195,0.6111580486787703,0.6111580486787703,0.6793086811219199,0.5753557045024967,6.085850816700983,12.834353519643017,12.834353519643017,14.699132033911354,11.935438128721387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7227357971474647,0.7227357971474647,15.992260400976363,15.992260400976363,0.2735226651257068,0.29136393892161383,0.8989295184972784,0.8989295184972784,6.553684600070554,6.763705253310704,22.06283296147778,22.06283296147778
2019.0,281.78097168102903,0.0,882.197541230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.78097168102903,1127.1238867241161,0.0,1252.359874137907,0.0,1127.1238867241161,1252.359874137907,0.24718598560763808,0.8377111762117516,0.8377111762117516,0.6799381628288698,0.5697769105139313,6.268170750799811,19.805818536524868,19.805818536524868,14.717294238468085,11.800376151192069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7852871376640224,0.7852871376640224,17.99730437273648,17.99730437273648,0.2867236274889884,0.30919677406987867,1.0933828219812798,1.0933828219812798,6.70778884447131,6.987060718379709,30.212154528114795,30.212154528114795
2019.0,281.9357411650179,0.0,882.197541230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.9357411650179,1127.7429646600715,0.0,1253.0477385111903,0.0,1127.7429646600715,1253.0477385111903,0.2619153871518087,0.9798919869623743,0.9798919869623743,0.6805193868016065,0.5633773665723975,6.4242532319915995,25.280695349053815,25.280695349053815,14.734079301096898,11.64710653193977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503723311846955,0.8503723311846955,20.259897176458225,20.259897176458225,0.29823897509658653,0.32416861457896984,1.235781255299244,1.235781255299244,6.848222368280602,7.184974656912573,37.01409499829808,37.01409499829808
2019.0,723.4241171056633,0.0,2869.027907730928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.4241171056633,2893.696468422653,0.0,3215.2182982473923,0.0,2893.696468422653,3215.2182982473923,0.27831516171234455,1.0777533386425613,1.0777533386425613,0.6838176249268612,0.559136460131701,6.608781029172107,29.50541798738236,29.50541798738236,14.829605251994025,11.546515030924922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9246080692529469,0.9246080692529469,23.055173646544333,23.055173646544333,0.31035245669941436,0.3414465706573117,1.3435408651167555,1.3435408651167555,7.00199967161943,7.425187022593434,42.52838224251509,42.52838224251509
2019.0,705.5090867910559,0.0,2616.584724714841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.5090867910559,2822.0363471642236,0.0,3135.595941293582,0.0,2822.0363471642236,3135.595941293582,0.32948231367086256,0.2518267430105025,0.2518267430105025,0.5134918658568692,0.5718727144115711,7.2575011068464335,6.316362837504357,6.316362837504357,10.513192476990596,11.850956989882562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5812227881981543,0.5812227881981543,12.078936338877526,12.078936338877526,0.3547267245748557,0.3947044846418912,0.2571268097641411,0.2571268097641411,7.6184382736503125,8.245540773581268,6.372509181974095,6.372509181974095
2019.0,416.064192006906,0.0,2616.5542323764803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.064192006906,1664.256768027624,0.0,1849.1741866973603,0.0,1664.256768027624,1849.1741866973603,0.3562882867196562,0.17735392390264987,0.17735392390264987,0.5112061088896813,0.5799575725998806,7.641654846293264,5.6520257682906845,5.6520257682906845,10.463818060238864,12.047865148650914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524635125351184,0.524635125351184,10.757133949556703,10.757133949556703,0.37354542762421017,0.42392333062502124,0.19112289345496258,0.19112289345496258,7.905141564185271,8.747081035437063,5.7573621554745245,5.7573621554745245
2019.0,562.1658415735856,0.0,3214.545358174071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.1658415735856,2248.6633662943423,0.0,2498.514851438158,0.0,2248.6633662943423,2498.514851438158,0.38034739991694627,0.6978518653772129,0.6978518653772129,0.598089444407419,0.5897938553662451,8.012484365883765,15.241332698459303,15.241332698459303,12.499783720156358,12.291253987724815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487256923322443,0.7487256923322443,16.805011401390175,16.805011401390175,0.3940419926277609,0.4236726864972325,0.8140964597963897,0.8140964597963897,8.234592796231595,8.74262317513066,18.97682441608829,18.97682441608829
2019.0,735.6367939572368,0.0,2917.8398026787218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.6367939572368,2942.5471758289473,0.0,3269.4968620321633,0.0,2942.5471758289473,3269.4968620321633,0.42132256833389725,0.7232300976815752,0.7232300976815752,0.6358667381760151,0.6001913869425903,8.70095595914303,16.00744726988941,16.00744726988941,13.48717546715713,12.553095397220815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555856907713295,0.555856907713295,11.469260971032753,11.469260971032753,0.4252126447070985,-0.07317261271004041,0.6127838921282376,0.6127838921282376,8.770054869274901,5.110861844546093,12.876495236796089,12.876495236796089
