Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
3545.2057671747298,0.0,7427.08771010187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550.433207161418,0.0,1207.6566797411574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744.39062852487,0.0,1256.3794083974706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780.108839227317,0.0,1045.984627281196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316.59580235564,0.0,2311.9743311425677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6928.950367131815,0.0,5351.999246969042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8907.49577707204,0.0,10059.338960900874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9195.68398441891,0.0,19714.016830079545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10411.502857196247,0.0,20413.484192386895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11029.679225742364,0.0,19282.43844469035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12911.398229199447,0.0,20089.056040989773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13514.475507723631,0.0,19257.061823606386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12502.212249300364,0.0,17796.97756407098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12942.81807542113,0.0,16461.70133611194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12497.436536169078,0.0,16996.644379984347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12203.59471242347,0.0,17938.678791163005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13126.039323509023,0.0,18499.98946701934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13194.408740715591,0.0,18337.000858402454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12539.22258077676,0.0,18008.488697314962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11640.21839048119,0.0,17461.11535508413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13033.832059798528,0.0,17352.187231263524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10910.257084112322,0.0,17907.023900191518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7591.988959726432,0.0,18456.78528622037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105.5150161214415,0.0,19030.516496837663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3276.3874244054678,0.0,7468.366470911678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445.3259776374725,0.0,1442.754027475205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744.6370400932115,0.0,1429.7984704149821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543.594204858932,0.0,1401.3333093500894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5997.44600648778,0.0,8349.56797849914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6354.180491913811,0.0,4646.663201465567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6479.161055017144,0.0,9668.679801595996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9423.44231604734,0.0,21447.97797733791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10220.041427254962,0.0,21028.946799016663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225.27938302533,0.0,20075.767980038585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12912.630340825759,0.0,20781.205845166172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13513.378496494213,0.0,19450.437403390835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12499.029903260453,0.0,17813.40204077022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12640.498369920042,0.0,17472.812185222552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12292.715786877601,0.0,17447.510016367985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12171.602006382696,0.0,18718.850613787006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13159.946018471977,0.0,18898.236772885368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13111.920247667746,0.0,18983.04318253748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12854.709801518657,0.0,17833.282671288707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11641.094611508744,0.0,17889.128862462963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12847.808702282033,0.0,17755.190714590197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10915.252647576237,0.0,18436.91371363818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7714.402731304253,0.0,18859.760963020242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5102.006755291503,0.0,19574.356235674662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339.6223917200077,0.0,7705.54834474376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550.3192594368393,0.0,1203.4217997797368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744.4492033196375,0.0,1321.0284703813068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3432.0994447996445,0.0,1489.8465687523867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5918.742712035145,0.0,8895.402653226769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6035.417014357121,0.0,4792.638150054154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9493.649275544178,0.0,13743.986849217912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9143.783504168352,0.0,24434.052930099802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10434.649444308472,0.0,24184.59865447611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11046.458081651906,0.0,25040.884523321638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12919.944514363495,0.0,25023.962886953224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13525.175513684111,0.0,23827.37598751986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12509.332490246123,0.0,22434.383391627176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12647.963171903531,0.0,22251.062191921978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11875.561360593798,0.0,22868.38139532089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11563.930363009,0.0,24468.834590891754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12532.779308429761,0.0,24824.934275277068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13138.90127981252,0.0,24398.62708656527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12300.387886689501,0.0,22778.93843276585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11652.78358878936,0.0,22599.09776787655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13042.79795058357,0.0,22179.952171851073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10931.97110782604,0.0,23399.5473518897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7726.429013189426,0.0,23322.494111012726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5002.338566473991,0.0,24057.594095507233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5162.884962082996,0.0,11470.504672515206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550.3977974687577,0.0,1419.6278353448388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744.8220231995506,0.0,1581.9268607867675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160.467852583814,0.0,2052.628779904363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399.1981470488645,0.0,3246.071980627942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8323.539686965152,0.0,9795.62347022916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6596.453849843538,0.0,10960.617062154732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9364.042059442607,0.0,32200.24253838035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
